 log10Enu, nu, nubar
   1.4882684364596990        5.0133012086588452E-027   5.0393963968361081E-027
  0.74127816660845713        1.1590250947176505E-026   1.2762164855636780E-026
   2.2352587063109408        6.6637011730268105E-029   1.1180825398951722E-028
  0.82476131457471125        1.0826033143296187E-026   1.1780617903545654E-026
   2.1517755583446867        9.9345982066533915E-028   1.4652882179710617E-027
  0.96715853329895063        9.4348825867134050E-027   1.0000178158896567E-026
   2.0093783396204472        1.5633647543752235E-027   1.9770117068463581E-027
   1.1558524058311668        8.5237926420941661E-027   8.6937383492119922E-027
   1.8206844670882312        2.4296420249843506E-027   2.7998176214512130E-027
   1.3740812127441604        5.9892269648476608E-027   6.0776037216717017E-027
   1.6024556601752376        3.9461195042763985E-027   4.1605541741863040E-027
  0.72459534144475302        1.1835127099969950E-026   1.3012095975274130E-026
   2.2519415314746452        0.0000000000000000        0.0000000000000000     
  0.77483385611054001        1.1294459037925635E-026   1.2380882423758244E-026
   2.2017030168088580        8.6216010439227484E-028   1.2781871532325228E-027
  0.88937806329886571        1.0169384549141569E-026   1.0946742279722486E-026
   2.0871588096205320        1.2292235664108502E-027   1.6676536964712521E-027
   1.0566314245106609        9.2844799241572222E-027   9.6251046904837613E-027
   1.9199054484087370        1.9413276276019052E-027   2.3373678836480500E-027
   1.2624679129880403        7.2715801041988765E-027   7.3283891229716749E-027
   1.7140689599313577        3.1624112361802230E-027   3.4315273422115182E-027
   1.1047664021378956        9.1476756642237569E-027   9.3618695541756394E-027
  0.73127126721227464        1.1690405885155683E-026   1.2882051663757378E-026
   1.4782615370635166        5.1071858955274422E-027   5.1328933310567775E-027
  0.77301284119540170        1.1310902126882069E-026   1.2402032962496028E-026
   1.4365199630803893        5.4533504210011064E-027   5.5335386073038559E-027
  0.84421145055752134        1.0634340296806344E-026   1.1536256991733869E-026
   1.3653213537182698        6.0770084609965995E-027   6.1617105024989426E-027
  0.93855838682362946        9.6322043860150938E-027   1.0271459774279535E-026
   1.2709744174521618        7.1779964563398334E-027   7.2242010630894441E-027
   1.0476727902801262        9.3008553080345630E-027   9.6655386962781057E-027
   1.1618600139956650        8.4485524916206081E-027   8.6133176878560812E-027
  0.72292985463042259        1.1871161427487309E-026   1.3044430365135846E-026
   1.4866029496453685        5.0335396306901991E-027   5.0531826653540746E-027
  0.74804911196331614        1.1531788442070702E-026   1.2686670243908847E-026
   1.4614836923124750        5.2475885436426272E-027   5.2949298853742867E-027
  0.80532121555747893        1.1012466277582930E-026   1.2018994342959803E-026
   1.4042115887183122        5.7322689028001708E-027   5.8200248348102592E-027
  0.88894789616337655        1.0173942367979114E-026   1.0952498816126785E-026
   1.3205849081124146        6.6109641483324888E-027   6.6507419700971312E-027
